0,0,-1.394328808801415e-08
0,0,0.012429920065119423
1,0,-0.00017395179961896546
1,0,0.006039554595433256
2,0,3.3066055859146124e-05
2,0,0.002149279120166017
3,0,-0.0006504496298817442
3,0,0.004349264987231929
4,0,-0.001236808694321978
4,0,0.0027020097600371396
5,0,0.00029031461086024277
5,0,0.0868820638346436
6,0,-7.981492964378444e-05
6,0,0.0037848678382007618
7,0,0.00374905331644631
7,0,0.0036561334663799145
8,0,-0.0008260445758570434
8,0,0.004534166642968358
9,0,-0.0025751831245471564
9,0,0.004719071918809764
10,0,-0.0003533923274724654
10,0,0.002977925945054797
11,0,0.0037341818194420047
11,0,0.002702656523486555
12,0,3.9709746809468706e-05
12,0,0.0028286288538756014
13,0,0.0006508252738732171
13,0,0.17037752412512527
14,0,0.0007464834772841003
14,0,0.00611274765923915
15,0,-0.006512836118810867
15,0,0.004885286183371276
16,0,-0.0012975059002191757
16,0,0.16918415676322
17,0,-0.0025683750897494764
17,0,0.009089267688387909
18,0,-0.000100169794798044
18,0,0.0037918426712834226
19,0,-0.008888683912394255
19,0,0.005500393333578792
20,0,0.010706892275065572
20,0,0.007825942890305419
21,0,0.003926634058344399
21,0,0.21216324732061673
22,0,-0.008632564506030078
22,0,0.24039759952078718
23,0,0.0012547211505505001
23,0,0.1229019461782036
24,0.057280380135545365,0.004183285549771559
24,0.057280380135545365,0.012764718887468227
25,0.057280380135545365,0.0015679883208571481
25,0.057280380135545365,0.031156689968006912
26,0.057280380135545365,1.2099654173036711e-08
26,0.057280380135545365,0.008677078115056662
27,0.057280380135545365,5.156658232862987e-05
27,0.057280380135545365,0.11158507468747743
28,0.057280380135545365,0.0001591723179473731
28,0.057280380135545365,0.013421021346525642
29,0.057280380135545365,0.0007047445720835376
29,0.057280380135545365,0.007848016897901296
30,0.057280380135545365,-0.0006616086365705542
30,0.057280380135545365,0.009401039157623251
31,0.057280380135545365,-0.0013186610576924496
31,0.057280380135545365,0.007690412060476822
32,0.057280380135545365,-0.0008157203129845359
32,0.057280380135545365,0.0014123530480058557
33,0.057280380135545365,0.0002549374965306633
33,0.057280380135545365,0.00172068181595052
34,0.057280380135545365,0.00014412252741336507
34,0.057280380135545365,0.003057056003675743
35,0.057280380135545365,-0.0014455850952272004
35,0.057280380135545365,0.10273344251401641
36,0.057280380135545365,0.002051671002452113
36,0.057280380135545365,0.0016041982029901098
37,0.057280380135545365,-0.0012586733632093173
37,0.057280380135545365,0.0025258274375689065
38,0.057280380135545365,-0.004580723120315666
38,0.057280380135545365,0.0032755390517244724
39,0.057280380135545365,0.004279522951879067
39,0.057280380135545365,0.001347398305091632
40,0.057280380135545365,0.0007978785529997367
40,0.057280380135545365,0.007253208825375988
41,0.057280380135545365,-0.0007517036675936395
41,0.057280380135545365,0.09047962154667094
42,0.057280380135545365,0.0015815575066581212
42,0.057280380135545365,0.0012702659630805784
43,0.057280380135545365,-0.002197475212698008
43,0.057280380135545365,0.0023865581988461574
44,0.057280380135545365,-0.001727102551947865
44,0.057280380135545365,0.0021404183800206953
45,0.057280380135545365,-0.0011424208665604923
45,0.057280380135545365,0.001238579572201442
46,0.057280380135545365,0.0019037126053348618
46,0.057280380135545365,0.002101511894717288
47,0.057280380135545365,0.0037390773833798907
47,0.057280380135545365,0.003194338939258272
48,0.057280380135545365,0.0012515555647500064
48,0.057280380135545365,0.0015233010441415213
49,0.057280380135545365,-0.0014241545211538503
49,0.057280380135545365,0.0025370960163544885
50,0.028784566330459883,0.008147136768857952
50,0.028784566330459883,0.0011796672734761303
51,0.028784566330459883,-0.0020702277585887253
51,0.028784566330459883,0.001084997453868106
52,0.028784566330459883,-6.720837636420285e-10
52,0.028784566330459883,0.9427946825388122
53,0.028784566330459883,0.0004884704486473823
53,0.028784566330459883,0.0685005405778429
54,0.028784566330459883,-0.0008917483363900275
54,0.028784566330459883,0.19827355092205726
55,0.028784566330459883,-0.0010342860296535777
55,0.028784566330459883,0.011913472511306316
56,0.028784566330459883,-0.0014555471646641505
56,0.028784566330459883,0.008195058544206562
57,0.028784566330459883,0.0005787477169930278
57,0.028784566330459883,0.1667830470629568
58,0.028784566330459883,-6.146711960602624e-05
58,0.028784566330459883,0.016495764352336496
59,0.028784566330459883,-0.0010600708392691914
59,0.028784566330459883,0.023133592757568357
60,0.028784566330459883,-0.002166450524845975
60,0.028784566330459883,0.021504233193390468
61,0.028784566330459883,-0.004084218906989495
61,0.028784566330459883,0.010154808390033264
62,0.028784566330459883,-0.001577788513468109
62,0.028784566330459883,0.012848242846255136
63,0.028784566330459883,0.00013722601913614685
63,0.028784566330459883,0.11193831830825104
64,0.028784566330459883,-0.004844871432243292
64,0.028784566330459883,0.009733136914958097
65,0.028784566330459883,0.004116156465423762
65,0.028784566330459883,0.00873054796289526
66,0.028784566330459883,0.0026825583052971142
66,0.028784566330459883,0.1062017309612167
67,0.028784566330459883,-0.002387221270965678
67,0.028784566330459883,0.007012498989538163
68,0.028784566330459883,0.0014657762831406184
68,0.028784566330459883,0.002495691325323917
69,0.028784566330459883,-0.0025696939831040683
69,0.028784566330459883,0.00232201375915358
70,0.028784566330459883,-0.005115081176343262
70,0.028784566330459883,0.0009295324242241259
71,0.028784566330459883,-0.003694819740270497
71,0.028784566330459883,0.002411250120226766
72,0.028784566330459883,-0.00407626372928997
72,0.028784566330459883,0.0014954987384172024
73,0.028784566330459883,-0.01195030098341317
73,0.028784566330459883,0.0026281725195934484
74,0.028784566330459883,-0.006734419337238543
74,0.028784566330459883,0.0011488954443838626
75,0.028784566330459883,-0.00934996602406934
75,0.028784566330459883,0.0020781183701890104
76,0.0911184841597622,-0.01384022755966558
76,0.0911184841597622,0.38073936639857436
77,0.0911184841597622,0.01707787453396801
77,0.0911184841597622,0.3050624732852297
78,0.0911184841597622,7.649558605993257e-09
78,0.0911184841597622,0.001217139506076549
79,0.0911184841597622,-0.0003557268152175275
79,0.0911184841597622,0.0015462441254021385
80,0.0911184841597622,-0.0006678867202091654
80,0.0911184841597622,0.001760789660486681
81,0.0911184841597622,-0.0011607812675945128
81,0.0911184841597622,0.0035375469618791565
